x,y,vel,vel_ang,gazebox,gazeboy,blad,blad_bok,caly_blad
-0.0360045,0.00400503,0,-0.5,-0.0412782,0.000887867,0.00506121,0.621208,1.9941
-0.0360039,0.00400657,0,-0.5,-0.0412546,0.000972982,0.00503994,0.626248,1.99914
-0.0360036,0.00400722,0,-0.5,-0.0412279,0.00105411,0.00501537,0.631264,2.00416
-0.0360038,0.00400695,0,-0.5,-0.0411976,0.00113152,0.00498712,0.636251,2.00915
-0.0360041,0.00400632,0,-0.5,-0.0411638,0.00120526,0.00495511,0.641206,2.0141
-0.0360045,0.00400568,0,-0.5,-0.0411262,0.00127524,0.00491929,0.646125,2.01902
-0.036005,0.00400498,0,-0.5,-0.0410846,0.00134136,0.00487952,0.651005,2.0239
-0.0360059,0.00400366,0,-0.5,-0.0410387,0.00140407,0.00483491,0.65584,2.02873
-0.0360067,0.00400268,0,-0.5,-0.0409898,0.00146149,0.00478733,0.660627,2.03352
-0.0360075,0.00400189,0,-0.5,-0.0409365,0.00151534,0.00473539,0.665362,2.03826
-0.0360087,0.00400067,0,-0.5,-0.0408787,0.00156546,0.00467846,0.670041,2.04294
-0.03601,0.00399949,0,-0.5,-0.0408183,0.00161043,0.00461868,0.674659,2.04755
-0.0360098,0.00399948,0,-0.5,-0.0407537,0.00165172,0.00455596,0.679215,2.05211
-0.0360109,0.00399861,0,-0.5,-0.0406848,0.00168929,0.0044876,0.683703,2.0566
-0.0360128,0.00399734,0,-0.5,-0.0406139,0.0017222,0.00441645,0.688119,2.06101
-0.0360141,0.00399656,0,-0.5,-0.0405384,0.0017519,0.00434108,0.69246,2.06536
-0.0360154,0.00399585,0,-0.5,-0.0404615,0.00177741,0.0042641,0.696725,2.06962
-0.0360163,0.00399545,0,-0.5,-0.0403811,0.00179973,0.00418402,0.700909,2.0738
-0.0360183,0.0039946,0,-0.5,-0.0402983,0.00181881,0.00410024,0.705009,2.0779
-0.0360194,0.00399418,0,-0.5,-0.0402133,0.00183485,0.00401493,0.709024,2.08192
-0.0360209,0.00399373,0,-0.5,-0.0401194,0.00184902,0.00392031,0.712944,2.08584
